Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-09-25 19:32:00,26239.2,2023-09-25 19:36:00,26244.6,43.86,43.22,0.33,0.33,-0.64,-1.47,Signal Exit
2023-09-26 01:36:00,26201.7,2023-09-26 01:41:00,26196.6,43.22,42.57,0.32,0.32,-0.65,-1.51,Signal Exit
2023-09-26 01:43:00,26196.2,2023-09-26 01:47:00,26223.7,42.57,41.98,0.32,0.32,-0.59,-1.39,Signal Exit
2023-09-26 05:37:00,26289.8,2023-09-26 05:40:00,26287.7,41.98,41.35,0.31,0.31,-0.63,-1.5,Signal Exit
2023-09-26 05:45:00,26298.7,2023-09-28 13:54:00,26506.9,41.35,41.06,0.31,0.31,-0.29,-0.71,Signal Exit
2023-09-28 13:56:00,26497.9,2023-09-28 13:59:00,26527.3,41.06,40.49,0.31,0.31,-0.57,-1.38,Signal Exit
2023-09-28 14:01:00,26549.7,2023-09-28 14:03:00,26512.2,40.49,39.83,0.3,0.3,-0.66,-1.63,Signal Exit
2023-09-28 14:13:00,26539.2,2023-09-28 14:20:00,26603.1,39.83,39.33,0.3,0.3,-0.5,-1.25,Signal Exit
2023-09-28 14:21:00,26557.3,2023-09-28 14:25:00,26557.8,39.33,38.75,0.29,0.29,-0.58,-1.49,Signal Exit
2023-09-28 14:31:00,26541.3,2023-09-28 14:32:00,26562.8,38.75,38.2,0.29,0.29,-0.55,-1.41,Signal Exit
2023-09-28 14:38:00,26652.9,2023-09-28 14:39:00,26659.3,38.2,37.64,0.28,0.28,-0.56,-1.47,Signal Exit
2023-09-29 17:58:00,26806.7,2023-09-29 18:00:00,26768.6,37.64,37.03,0.28,0.28,-0.61,-1.63,Signal Exit
2023-09-29 18:01:00,26768.8,2023-09-29 18:20:00,26772.0,37.03,36.48,0.28,0.28,-0.55,-1.48,Signal Exit
2023-09-29 18:21:00,26772.6,2023-09-29 18:36:00,26805.9,36.48,35.98,0.27,0.27,-0.5,-1.37,Signal Exit
2023-09-29 19:33:00,26893.3,2023-09-29 19:34:00,26889.4,35.98,35.44,0.27,0.27,-0.54,-1.5,Signal Exit
2023-09-29 20:11:00,26890.5,2023-09-29 20:47:00,26865.9,35.44,34.88,0.26,0.26,-0.56,-1.58,Signal Exit
2023-09-29 21:00:00,26848.5,2023-09-29 21:20:00,26826.8,34.88,34.34,0.26,0.26,-0.55,-1.57,Signal Exit
2023-09-29 21:21:00,26825.3,2023-09-29 21:25:00,26832.6,34.34,33.83,0.26,0.26,-0.5,-1.46,Signal Exit
2023-09-29 21:29:00,26850.6,2023-09-30 00:41:00,26862.2,33.83,33.34,0.25,0.25,-0.49,-1.45,Signal Exit
2023-09-30 00:52:00,26864.9,2023-09-30 00:58:00,26877.6,33.34,32.86,0.25,0.25,-0.48,-1.44,Signal Exit
2023-09-30 00:59:00,26870.9,2023-09-30 01:04:00,26870.9,32.86,32.37,0.24,0.24,-0.49,-1.49,Signal Exit
2023-09-30 01:06:00,26863.2,2023-09-30 01:08:00,26869.7,32.37,31.9,0.24,0.24,-0.47,-1.46,Signal Exit
2023-09-30 01:11:00,26865.4,2023-09-30 01:22:00,26861.7,31.9,31.42,0.24,0.24,-0.48,-1.5,Signal Exit
2023-09-30 01:30:00,26848.7,2023-09-30 01:32:00,26859.8,31.42,30.97,0.23,0.23,-0.46,-1.45,Signal Exit
2023-09-30 01:41:00,26843.1,2023-09-30 01:54:00,26849.3,30.97,30.51,0.23,0.23,-0.45,-1.47,Signal Exit
2023-09-30 02:00:00,26826.4,2023-09-30 02:18:00,26838.8,30.51,30.07,0.23,0.23,-0.44,-1.44,Signal Exit
2023-09-30 02:19:00,26840.4,2023-09-30 02:42:00,26846.5,30.07,29.63,0.22,0.22,-0.44,-1.47,Signal Exit
2023-09-30 02:47:00,26838.1,2023-09-30 02:48:00,26836.1,29.63,29.19,0.22,0.22,-0.44,-1.5,Signal Exit
2023-09-30 03:46:00,26836.1,2023-09-30 03:51:00,26851.8,29.19,28.77,0.22,0.22,-0.42,-1.43,Signal Exit
2023-09-30 11:34:00,26909.0,2023-09-30 11:36:00,26908.0,28.77,28.34,0.21,0.21,-0.43,-1.49,Signal Exit
2023-09-30 12:38:00,26908.4,2023-09-30 14:38:00,26931.5,28.34,27.94,0.21,0.21,-0.4,-1.4,Signal Exit
2023-09-30 14:39:00,26908.0,2023-09-30 14:54:00,26956.4,27.94,27.58,0.21,0.21,-0.37,-1.31,Signal Exit
2023-10-01 15:16:00,27096.3,2023-10-01 15:21:00,27087.7,27.58,27.16,0.21,0.21,-0.42,-1.52,Signal Exit
2023-10-01 15:23:00,27088.2,2023-10-01 15:31:00,27093.6,27.16,26.76,0.2,0.2,-0.4,-1.47,Signal Exit
2023-10-01 15:33:00,27095.2,2023-10-01 15:34:00,27098.2,26.76,26.36,0.2,0.2,-0.4,-1.48,Signal Exit
2023-10-01 15:36:00,27094.9,2023-10-01 15:39:00,27103.4,26.36,25.98,0.2,0.2,-0.38,-1.46,Signal Exit
2023-10-01 15:40:00,27097.1,2023-10-01 15:52:00,27108.0,25.98,25.6,0.19,0.19,-0.38,-1.45,Signal Exit
2023-10-01 16:24:00,27095.3,2023-10-01 16:25:00,27092.2,25.6,25.22,0.19,0.19,-0.38,-1.5,Signal Exit
2023-10-01 17:10:00,27098.4,2023-10-01 18:25:00,27058.3,25.22,24.8,0.19,0.19,-0.41,-1.63,Signal Exit
2023-10-01 18:31:00,27036.3,2023-10-01 18:34:00,27059.7,24.8,24.46,0.18,0.18,-0.35,-1.4,Signal Exit
2023-10-01 18:36:00,27059.3,2023-10-01 18:43:00,27056.9,24.46,24.09,0.18,0.18,-0.37,-1.5,Signal Exit
2023-10-01 18:45:00,27054.0,2023-10-01 22:09:00,27149.5,24.09,23.82,0.18,0.18,-0.27,-1.14,Signal Exit
2023-10-11 04:31:00,27080.5,2023-10-11 04:32:00,27079.7,23.82,23.46,0.18,0.18,-0.36,-1.49,Signal Exit
2023-10-11 04:51:00,27078.6,2023-10-11 04:57:00,27088.3,23.46,23.12,0.17,0.17,-0.34,-1.45,Signal Exit
2023-10-11 05:02:00,27079.1,2023-10-11 05:04:00,27062.1,23.12,22.76,0.17,0.17,-0.36,-1.55,Signal Exit
2023-10-11 05:06:00,27065.8,2023-10-11 05:08:00,27050.5,22.76,22.41,0.17,0.17,-0.35,-1.54,Signal Exit
2023-10-11 06:23:00,27056.0,2023-10-11 06:34:00,27053.2,22.41,22.07,0.17,0.17,-0.34,-1.5,Signal Exit
2023-10-11 06:54:00,27038.6,2023-10-11 06:56:00,27034.9,22.07,21.74,0.16,0.16,-0.33,-1.5,Signal Exit
2023-10-11 06:57:00,27031.7,2023-10-11 07:02:00,27048.7,21.74,21.43,0.16,0.16,-0.31,-1.43,Signal Exit
2023-10-11 12:18:00,27187.7,2023-10-11 12:57:00,27117.1,21.43,21.06,0.16,0.16,-0.37,-1.74,Signal Exit
2023-10-11 12:59:00,27133.7,2023-10-11 13:01:00,27142.2,21.06,20.75,0.16,0.16,-0.31,-1.46,Signal Exit
2023-10-11 13:02:00,27127.5,2023-10-11 13:05:00,27143.3,20.75,20.45,0.15,0.15,-0.3,-1.43,Signal Exit
2023-10-11 13:06:00,27129.3,2023-10-16 13:28:00,28859.1,20.45,21.43,0.15,0.16,0.98,4.79,Signal Exit
2023-10-16 13:35:00,28679.1,2023-10-16 13:36:00,28907.7,21.43,21.28,0.16,0.16,-0.15,-0.7,Signal Exit
2023-10-16 13:39:00,28826.2,2023-10-23 15:01:00,30739.6,21.28,22.36,0.16,0.17,1.07,5.05,Signal Exit
2023-10-23 15:02:00,30778.0,2023-10-23 15:17:00,30766.2,22.36,22.02,0.17,0.17,-0.34,-1.53,Signal Exit
2023-10-23 15:18:00,30772.5,2023-10-23 15:20:00,30768.6,22.02,21.69,0.16,0.16,-0.33,-1.5,Signal Exit
2023-10-23 15:21:00,30795.0,2023-10-23 16:31:00,30791.6,21.69,21.36,0.16,0.16,-0.33,-1.5,Signal Exit
2023-10-23 16:32:00,30793.5,2023-10-23 18:44:00,30845.2,21.36,21.08,0.16,0.16,-0.28,-1.32,Signal Exit
2023-10-23 18:45:00,30771.4,2023-10-23 22:41:00,33371.2,21.08,22.52,0.16,0.17,1.44,6.83,Signal Exit
2023-10-23 23:10:00,32857.4,2023-10-23 23:16:00,33069.0,22.52,22.33,0.17,0.17,-0.19,-0.85,Signal Exit
2023-10-23 23:17:00,33004.3,2023-10-23 23:18:00,33067.1,22.33,22.04,0.17,0.17,-0.29,-1.3,Signal Exit
2023-10-23 23:20:00,33044.8,2023-10-23 23:22:00,33057.8,22.04,21.72,0.16,0.16,-0.32,-1.45,Signal Exit
2023-10-23 23:25:00,33047.1,2023-10-23 23:29:00,33045.6,21.72,21.39,0.16,0.16,-0.32,-1.49,Signal Exit
2023-10-23 23:30:00,33013.1,2023-10-23 23:31:00,33042.9,21.39,21.09,0.16,0.16,-0.3,-1.4,Signal Exit
2023-10-23 23:32:00,32976.7,2023-10-24 00:00:00,33060.7,21.09,20.83,0.16,0.16,-0.26,-1.24,Signal Exit
2023-10-24 00:02:00,33007.1,2023-10-24 00:03:00,33081.6,20.83,20.57,0.16,0.16,-0.26,-1.27,Signal Exit
2023-10-24 00:04:00,33003.7,2023-10-24 00:20:00,33055.1,20.57,20.29,0.15,0.15,-0.27,-1.34,Signal Exit
2023-10-24 15:39:00,33262.7,2023-10-24 15:40:00,33423.3,20.29,20.09,0.15,0.15,-0.21,-1.01,Signal Exit
2023-10-24 15:41:00,33343.7,2023-10-24 15:42:00,33511.2,20.09,19.89,0.15,0.15,-0.2,-0.99,Signal Exit
2023-10-24 18:06:00,33628.0,2023-10-24 18:07:00,33645.9,19.89,19.6,0.15,0.15,-0.29,-1.44,Signal Exit
