Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Exit Type
2023-12-18 22:04:00,42442.0,2023-12-18 22:11:00,42622.8,28.08,27.78,0.21,0.21,-0.3,-1.07,Signal Exit
2023-12-18 22:30:00,42444.8,2023-12-18 23:00:00,42546.3,27.78,27.43,0.21,0.21,-0.35,-1.25,Signal Exit
2023-12-19 14:50:00,42328.6,2023-12-19 14:56:00,42328.7,27.43,27.02,0.2,0.2,-0.41,-1.49,Signal Exit
2023-12-19 15:00:00,42271.9,2023-12-19 15:03:00,42355.0,27.02,26.67,0.2,0.2,-0.35,-1.3,Signal Exit
2023-12-19 17:05:00,42114.6,2023-12-19 18:00:00,41808.9,26.67,26.09,0.2,0.2,-0.59,-2.2,Signal Exit
2023-12-19 20:35:00,42130.5,2023-12-19 20:37:00,42161.3,26.09,25.72,0.19,0.19,-0.37,-1.42,Signal Exit
2023-12-19 20:39:00,42146.7,2023-12-19 21:22:00,42296.0,25.72,25.42,0.19,0.19,-0.29,-1.14,Signal Exit
2023-12-19 21:28:00,42307.9,2023-12-19 21:29:00,42322.8,25.42,25.05,0.19,0.19,-0.37,-1.45,Signal Exit
2023-12-19 21:36:00,42310.6,2023-12-19 21:38:00,42334.3,25.05,24.69,0.19,0.19,-0.36,-1.43,Signal Exit
2023-12-19 22:06:00,42299.0,2023-12-19 22:07:00,42326.2,24.69,24.34,0.18,0.18,-0.35,-1.43,Signal Exit
2023-12-19 22:42:00,42220.1,2023-12-19 22:45:00,42234.2,24.34,23.99,0.18,0.18,-0.35,-1.46,Signal Exit
2023-12-19 23:27:00,42225.7,2023-12-19 23:28:00,42229.1,23.99,23.63,0.18,0.18,-0.36,-1.48,Signal Exit
2023-12-19 23:44:00,42185.1,2023-12-19 23:46:00,42218.9,23.63,23.3,0.18,0.18,-0.33,-1.41,Signal Exit
