Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Price Change (%),Fee Checker,Exit Type
2023-05-24 01:19:00,27140.9,2023-05-25 01:26:00,25909.7,12765.92,12005.37,95.03,90.72,-760.55,-5.96,-4.54,False,Stop-Loss
2023-05-25 01:27:00,25866.5,2023-05-25 11:56:00,26270.5,12005.37,12011.35,89.37,90.77,5.98,0.05,1.56,True,Fee-Aware Signal Exit
2023-05-25 15:29:00,26231.2,2023-05-26 14:19:00,26630.7,12011.35,12012.73,89.41,90.78,1.38,0.01,1.52,True,Fee-Aware Signal Exit
2023-06-12 03:39:00,25801.7,2023-06-13 08:46:00,26227.3,12012.73,12029.08,89.42,90.9,16.35,0.14,1.65,True,Fee-Aware Signal Exit
2023-06-13 15:22:00,25803.6,2023-06-21 13:46:00,29126.2,12029.08,13375.85,89.55,101.08,1346.77,11.2,12.88,True,Fee-Aware Signal Exit
2023-06-21 14:02:00,29149.6,2023-06-21 15:15:00,29588.5,13375.85,13375.1,99.57,101.07,-0.74,-0.01,1.51,True,Fee-Aware Signal Exit
2023-06-22 14:41:00,29682.5,2023-06-22 16:31:00,30136.3,13375.1,13377.41,99.57,101.09,2.31,0.02,1.53,True,Fee-Aware Signal Exit
2023-06-28 07:18:00,30305.6,2023-06-29 13:16:00,30760.7,13377.41,13376.14,99.58,101.08,-1.27,-0.01,1.5,True,Fee-Aware Signal Exit
2023-06-30 13:47:00,29555.9,2023-06-30 13:59:00,30104.2,13376.14,13421.44,99.57,101.42,45.3,0.34,1.86,True,Fee-Aware Signal Exit
2023-06-30 14:24:00,30143.8,2023-06-30 17:20:00,30601.5,13421.44,13422.37,99.91,101.43,0.93,0.01,1.52,True,Fee-Aware Signal Exit
2023-07-08 17:39:00,30182.8,2023-07-10 19:46:00,30643.7,13422.37,13424.45,99.92,101.44,2.07,0.02,1.53,True,Fee-Aware Signal Exit
2023-08-04 12:10:00,29114.7,2023-08-08 12:58:00,29553.2,13424.45,13423.76,99.93,101.44,-0.69,-0.01,1.51,True,Fee-Aware Signal Exit
2023-08-22 23:53:00,25998.3,2023-08-23 17:34:00,26471.9,13423.76,13464.79,99.93,101.75,41.04,0.31,1.82,True,Fee-Aware Signal Exit
2023-08-23 17:44:00,26529.8,2023-08-29 14:26:00,27070.3,13464.79,13534.56,100.23,102.28,69.77,0.52,2.04,True,Fee-Aware Signal Exit
2023-09-09 12:23:00,25783.9,2023-09-12 10:22:00,26192.3,13534.56,13544.24,100.75,102.35,9.68,0.07,1.58,True,Fee-Aware Signal Exit
2023-09-13 03:09:00,25864.6,2023-09-13 15:46:00,26323.2,13544.24,13579.17,100.83,102.61,34.92,0.26,1.77,True,Fee-Aware Signal Exit
2023-09-13 15:49:00,26247.5,2023-09-14 13:30:00,26671.3,13579.17,13592.99,101.09,102.72,13.82,0.1,1.61,True,Fee-Aware Signal Exit
2023-09-14 15:30:00,26577.7,2023-09-18 10:30:00,27008.3,13592.99,13607.56,101.19,102.83,14.57,0.11,1.62,True,Fee-Aware Signal Exit
2023-09-25 00:22:00,26012.3,2023-09-28 13:55:00,26517.8,13607.56,13665.46,101.3,103.27,57.91,0.43,1.94,True,Fee-Aware Signal Exit
2023-09-28 13:56:00,26497.9,2023-09-28 15:42:00,26904.7,13665.46,13668.68,101.73,103.29,3.21,0.02,1.54,True,Fee-Aware Signal Exit
2023-09-29 18:01:00,26768.8,2023-10-01 09:26:00,27178.0,13668.68,13671.01,101.75,103.31,2.33,0.02,1.53,True,Fee-Aware Signal Exit
2023-10-01 15:19:00,27085.7,2023-10-01 22:17:00,27975.1,13671.01,13909.7,101.77,105.11,238.69,1.75,3.28,True,Fee-Aware Signal Exit
2023-10-11 04:51:00,27078.6,2023-10-16 13:28:00,28859.1,13909.7,14603.59,103.55,110.35,693.9,4.99,6.58,True,Fee-Aware Signal Exit
2023-10-16 13:35:00,28679.1,2023-10-23 22:41:00,33371.2,14603.59,16739.84,108.71,126.5,2136.25,14.63,16.36,True,Fee-Aware Signal Exit
2023-10-23 23:10:00,32857.4,2023-10-24 00:31:00,33383.5,16739.84,16754.66,124.61,126.61,14.81,0.09,1.6,True,Fee-Aware Signal Exit
2023-10-24 15:39:00,33262.7,2023-10-24 15:50:00,33772.5,16754.66,16758.18,124.72,126.64,3.52,0.02,1.53,True,Fee-Aware Signal Exit
2023-10-24 18:09:00,33577.6,2023-10-24 21:56:00,34111.6,16758.18,16771.22,124.75,126.73,13.04,0.08,1.59,True,Fee-Aware Signal Exit
2023-10-27 17:07:00,33495.4,2023-10-28 05:11:00,34082.3,16771.22,16811.01,124.85,127.04,39.79,0.24,1.75,True,Fee-Aware Signal Exit
2023-10-28 05:13:00,34074.4,2023-10-29 17:36:00,34618.1,16811.01,16824.97,125.14,127.14,13.96,0.08,1.6,True,Fee-Aware Signal Exit
2023-11-03 10:15:00,34116.1,2023-11-03 14:25:00,34647.8,16824.97,16832.79,125.25,127.2,7.82,0.05,1.56,True,Fee-Aware Signal Exit
2023-11-03 14:34:00,34626.7,2023-11-08 19:47:00,35693.2,16832.79,17092.91,125.31,129.17,260.12,1.55,3.08,True,Fee-Aware Signal Exit
2023-11-08 19:50:00,35633.3,2023-11-09 02:24:00,36255.3,17092.91,17132.35,127.24,129.46,39.44,0.23,1.75,True,Fee-Aware Signal Exit
2023-11-14 17:18:00,36097.4,2023-11-15 18:11:00,36883.8,17132.35,17244.96,127.54,130.31,112.61,0.66,2.18,True,Fee-Aware Signal Exit
2023-11-17 14:40:00,36178.1,2023-11-18 16:12:00,36805.8,17244.96,17282.96,128.37,130.6,38.0,0.22,1.74,True,Fee-Aware Signal Exit
2023-11-19 08:42:00,36626.3,2023-11-19 23:03:00,37211.6,17282.96,17297.72,128.66,130.71,14.76,0.09,1.6,True,Fee-Aware Signal Exit
2023-11-21 23:57:00,35776.2,2023-11-22 03:26:00,36321.7,17297.72,17300.01,128.77,130.73,2.29,0.01,1.52,True,Fee-Aware Signal Exit
2023-11-23 16:59:00,37048.2,2023-11-24 09:39:00,37613.6,17300.01,17302.53,128.78,130.75,2.52,0.01,1.53,True,Fee-Aware Signal Exit
2023-11-26 10:08:00,37718.7,2023-12-05 15:25:00,42209.7,17302.53,19074.38,128.8,144.14,1771.86,10.24,11.91,True,Fee-Aware Signal Exit
2023-12-05 15:26:00,42166.2,2023-12-05 17:03:00,42839.8,19074.38,19090.57,141.99,144.26,16.19,0.08,1.6,True,Fee-Aware Signal Exit
2023-12-11 18:06:00,41010.7,2023-12-12 00:46:00,41645.4,19090.57,19097.4,142.11,144.31,6.83,0.04,1.55,True,Fee-Aware Signal Exit
2023-12-12 17:34:00,40759.9,2023-12-12 23:18:00,41371.8,19097.4,19095.5,142.16,144.3,-1.9,-0.01,1.5,True,Fee-Aware Signal Exit
2023-12-15 11:54:00,42729.8,2023-12-18 01:39:00,40893.1,19095.5,18002.62,142.15,136.04,-1092.88,-5.72,-4.3,False,Stop-Loss
2023-12-18 01:40:00,40877.6,2023-12-18 21:44:00,42460.5,18002.62,18421.33,134.01,139.2,418.71,2.33,3.87,True,Fee-Aware Signal Exit
2023-12-18 22:04:00,42442.0,2023-12-19 01:54:00,43163.6,18421.33,18455.6,137.13,139.46,34.27,0.19,1.7,True,Fee-Aware Signal Exit
2023-12-19 14:50:00,42328.6,2023-12-20 06:22:00,42963.8,18455.6,18453.66,137.39,139.45,-1.94,-0.01,1.5,True,Fee-Aware Signal Exit
