Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Price Change (%),Fee Checker,Exit Type
2023-05-22 04:28:00,26650.4,2023-05-23 02:57:00,27070.6,12884.69,12892.99,95.92,97.43,8.3,0.06,1.58,True,Fee-Aware Signal Exit
2023-05-24 01:16:00,27137.0,2023-05-25 01:26:00,25909.7,12892.99,12126.62,95.98,91.64,-766.37,-5.94,-4.52,False,Stop-Loss
2023-05-25 01:27:00,25866.5,2023-05-25 11:56:00,26270.5,12126.62,12132.65,90.27,91.68,6.04,0.05,1.56,True,Fee-Aware Signal Exit
2023-05-25 13:49:00,26240.5,2023-05-26 14:20:00,26659.6,12132.65,12142.91,90.32,91.76,10.26,0.08,1.6,True,Fee-Aware Signal Exit
2023-06-12 03:37:00,25799.5,2023-06-13 08:45:00,26188.0,12142.91,12142.25,90.39,91.76,-0.66,-0.01,1.51,True,Fee-Aware Signal Exit
2023-06-13 15:23:00,25783.8,2023-06-21 13:46:00,29126.2,12142.25,13512.06,90.39,102.11,1369.81,11.28,12.96,True,Fee-Aware Signal Exit
2023-06-21 14:01:00,29195.5,2023-06-21 15:17:00,29643.4,13512.06,13515.1,100.59,102.13,3.04,0.02,1.53,True,Fee-Aware Signal Exit
2023-06-22 14:41:00,29682.5,2023-06-22 16:31:00,30136.3,13515.1,13517.43,100.61,102.15,2.33,0.02,1.53,True,Fee-Aware Signal Exit
2023-06-28 07:17:00,30295.9,2023-06-29 13:16:00,30760.7,13517.43,13520.47,100.63,102.17,3.04,0.02,1.53,True,Fee-Aware Signal Exit
2023-06-30 13:47:00,29555.9,2023-06-30 13:59:00,30104.2,13520.47,13566.26,100.65,102.52,45.79,0.34,1.86,True,Fee-Aware Signal Exit
2023-06-30 14:24:00,30143.8,2023-06-30 17:20:00,30601.5,13566.26,13567.21,100.99,102.52,0.94,0.01,1.52,True,Fee-Aware Signal Exit
