Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Price Change (%),Fee Checker,Exit Type
2023-02-10 06:31:00,21819.3,2023-02-15 20:32:00,23979.0,10000.0,10826.19,74.44,81.81,826.19,8.26,9.9,True,Fee-Aware Signal Exit
2023-02-15 20:45:00,24006.9,2023-02-16 00:09:00,24376.1,10826.19,10829.02,80.59,81.83,2.83,0.03,1.54,True,Fee-Aware Signal Exit
2023-02-16 23:53:00,23493.6,2023-02-17 03:30:00,23846.1,10829.02,10827.86,80.61,81.82,-1.17,-0.01,1.5,True,Fee-Aware Signal Exit
2023-03-08 09:21:00,21958.0,2023-03-09 18:33:00,20964.2,10827.86,10183.89,80.6,76.96,-643.97,-5.95,-4.53,False,Stop-Loss
2023-03-09 18:34:00,20989.9,2023-03-09 20:59:00,20086.7,10183.89,9600.57,75.81,72.55,-583.31,-5.73,-4.3,False,Stop-Loss
2023-03-09 21:00:00,20171.2,2023-03-14 13:04:00,26456.2,9600.57,12404.47,71.47,93.74,2803.9,29.21,31.16,True,Fee-Aware Signal Exit
2023-03-14 13:06:00,26302.5,2023-03-14 18:50:00,25134.4,12404.47,11677.11,92.34,88.24,-727.37,-5.86,-4.44,False,Stop-Loss
2023-03-14 18:51:00,24973.1,2023-03-17 19:05:00,26727.2,11677.11,12311.24,86.93,93.03,634.13,5.43,7.02,True,Fee-Aware Signal Exit
2023-03-18 14:40:00,27534.8,2023-03-19 16:42:00,27952.7,12311.24,12312.01,91.65,93.04,0.77,0.01,1.52,True,Fee-Aware Signal Exit
2023-03-24 20:44:00,27550.6,2023-03-26 13:38:00,28087.2,12312.01,12364.94,91.65,93.44,52.92,0.43,1.95,True,Fee-Aware Signal Exit
2023-03-27 14:17:00,27516.0,2023-03-29 06:28:00,27945.4,12364.94,12370.93,92.05,93.48,5.99,0.05,1.56,True,Fee-Aware Signal Exit
2023-03-30 17:36:00,27732.8,2023-03-31 00:50:00,28159.1,12370.93,12374.08,92.09,93.51,3.15,0.03,1.54,True,Fee-Aware Signal Exit
