Entry Time,Entry Price,Exit Time,Exit Price,Investment ($),Exit Value ($),Entry Fees ($),Exit Fees ($),PnL ($),Return (%),Price Change (%),Fee Checker,Exit Type
2023-10-24 18:06:00,33628.0,2023-10-24 21:58:00,34155.5,17055.59,17065.22,126.96,128.96,9.63,0.06,1.57,True,Fee-Aware Signal Exit
2023-10-27 17:07:00,33495.4,2023-10-28 05:11:00,34082.3,17065.22,17105.71,127.04,129.26,40.49,0.24,1.75,True,Fee-Aware Signal Exit
2023-10-28 05:12:00,34071.7,2023-10-29 17:36:00,34618.1,17105.71,17121.27,127.34,129.38,15.56,0.09,1.6,True,Fee-Aware Signal Exit
2023-10-31 16:09:00,34263.2,2023-11-01 12:56:00,34804.9,17121.27,17133.02,127.45,129.47,11.75,0.07,1.58,True,Fee-Aware Signal Exit
2023-11-03 08:41:00,34312.7,2023-11-08 20:03:00,35659.7,17133.02,17540.51,127.54,132.55,407.49,2.38,3.93,True,Fee-Aware Signal Exit
2023-11-08 21:25:00,35441.0,2023-11-08 23:45:00,36001.0,17540.51,17552.39,130.57,132.64,11.88,0.07,1.58,True,Fee-Aware Signal Exit
2023-11-14 17:17:00,36097.8,2023-11-15 18:11:00,36883.8,17552.39,17667.56,130.66,133.51,115.17,0.66,2.18,True,Fee-Aware Signal Exit
2023-11-17 14:38:00,36212.9,2023-11-18 16:12:00,36805.8,17667.56,17689.48,131.52,133.67,21.92,0.12,1.64,True,Fee-Aware Signal Exit
2023-11-19 08:41:00,36623.3,2023-11-19 23:02:00,37174.1,17689.48,17688.19,131.68,133.66,-1.28,-0.01,1.5,True,Fee-Aware Signal Exit
2023-11-21 23:55:00,35908.1,2023-11-22 06:33:00,36447.3,17688.19,17686.5,131.67,133.65,-1.69,-0.01,1.5,True,Fee-Aware Signal Exit
2023-11-23 16:58:00,37050.1,2023-11-24 09:39:00,37613.6,17686.5,17688.17,131.66,133.66,1.67,0.01,1.52,True,Fee-Aware Signal Exit
2023-11-26 10:08:00,37718.7,2023-12-05 15:34:00,42232.6,17688.17,19510.1,131.67,147.43,1821.93,10.3,11.97,True,Fee-Aware Signal Exit
2023-12-11 18:10:00,41038.8,2023-12-12 00:47:00,41673.2,19510.1,19516.73,145.24,147.48,6.63,0.03,1.55,True,Fee-Aware Signal Exit
2023-12-12 17:33:00,40813.0,2023-12-12 23:19:00,41482.7,19516.73,19541.64,145.29,147.67,24.91,0.13,1.64,True,Fee-Aware Signal Exit
2023-12-15 11:53:00,42735.5,2023-12-18 01:39:00,40893.1,19541.64,18420.77,145.47,139.2,-1120.87,-5.74,-4.31,False,Stop-Loss
2023-12-18 01:40:00,40877.6,2023-12-18 21:45:00,42471.5,18420.77,18854.08,137.13,142.47,433.31,2.35,3.9,True,Fee-Aware Signal Exit
2023-12-18 22:04:00,42442.0,2023-12-19 01:54:00,43163.6,18854.08,18889.16,140.35,142.74,35.08,0.19,1.7,True,Fee-Aware Signal Exit
2023-12-19 14:50:00,42328.6,2023-12-20 06:22:00,42963.8,18889.16,18887.17,140.61,142.72,-1.99,-0.01,1.5,True,Fee-Aware Signal Exit
